Date,Long Iram,Barong Tongkok,Kembang Janggut,Karang Tunggal,Damai,Muara Ancalong,Muara Kaman,Panyinggahan,Sumber Sari,Tj. Issuy,Tenggarong,Muara Wahau
30-Dec-21,11,14.5,0,0,2,0,0,0,0,0,0,0
31-Dec-21,0,40.2,0,0,9.5,0,0,0,0,25,42.6,0
01-Jan-22,7,43.7,0,0,17,0,0,5.5,9.1,0,26.3,0
02-Jan-22,19,0,0,1.5,0,7,0,0,0.7,25,66.2,0
03-Jan-22,0,43.5,0,1.5,3.5,0,0,11.5,15.6,25,0,5.2
04-Jan-22,2,2.5,0,0,0,0,39.2,0,0,0,0,0
05-Jan-22,0,3.5,68,5.5,5,0,0,2,3.9,50,0,0
06-Jan-22,0,0,0,0,2.6,5.02,0,0,0,0,47.4,0
07-Jan-22,2,20.5,39,5,0,0,20,41,14,25,0,0
08-Jan-22,58,0,0,0,0,0,0,0,0,0,0,0
09-Jan-22,0,4,66,2.5,39,0,69.2,5,41.6,0,0,5.1
10-Jan-22,12,0,0,0,0,0,0,0,0,0,18.5,0
11-Jan-22,0,52,0,14,0,8.07,19.5,56,9.6,0,0,0
12-Jan-22,69,0,0,0,15.4,0,0,0,0,50,27.4,0
13-Jan-22,0,3.7,63,49,17.2,0,19.8,51,220.5,25,6.2,0
14-Jan-22,52,17,0,0,25.5,0,0,0,0,0,18.6,0
15-Jan-22,0,56,0,15.5,56.7,10.05,0,4.5,12.5,50,0,16.6
16-Jan-22,44.5,0,0,0,24.2,2.09,0,0,0,0,4.3,2.9
17-Jan-22,0,5.5,6,0,0,0,0,10,16.4,50,12.5,53.7
18-Jan-22,35.5,15.5,25,1,0,0,77.3,103.5,11.2,100,0,20
19-Jan-22,25,0,0,16,51,0,0,0,9.3,75,8.7,10
20-Jan-22,0,13.5,40,19,16.5,0,49,23.5,20,0,31.4,0
21-Jan-22,21.5,0,0,0,0,0,9.3,0,0,25,55.2,0
22-Jan-22,0,15,60,3.5,88.5,9.7,59.5,40,0,75,0,0
23-Jan-22,31,0,0,0,0,5,9.2,0,1.3,0,0,0
24-Jan-22,1,0,6.5,0,0,0,0,33.5,0.3,0,3.6,0
25-Jan-22,12.5,56.5,13,1,78.6,0,0,7.2,0,100,43.7,9.8
26-Jan-22,0,7.5,0,0,0,0,0,0,0,50,12.8,16.2
27-Jan-22,137,2,0,3.5,0,5.03,0,0,0,25,0,3.6
28-Jan-22,11,0,8.5,1,0,0,39.3,10,3.2,10,26.4,0
29-Jan-22,1,0,0,0,0,0,9.5,0,0,75,5.2,13.7
30-Jan-22,0,0,8,3,2.5,0,0,8.5,0,0,57.6,0
31-Jan-22,1.5,20.5,13,0,5.7,0,0,52,0.3,100,0,0
01-Feb-22,7.5,0,0,0,0,0,0,0,0,50,0,0
02-Feb-22,0,0,0,0,0,0,0,0,0,0,0,0
03-Feb-22,0,7.5,0,0,14.1,0,0,0,0,0,0,6.5
04-Feb-22,0,0,0,0,0,0,0,0,0,0,0,15.6
05-Feb-22,26,61.5,72,14,33.2,5,39.8,0,2.1,0,0,0
06-Feb-22,71,2.5,0,0,45.7,0,0,22,0,25,22.5,0
07-Feb-22,22,10.5,15,3,10.5,0,9.5,0.5,4.5,25,13.2,2.9
08-Feb-22,5,0,6,4,0,0,0,0,4.1,75,40.7,0
09-Feb-22,0,8.5,0,5,0,0,0,1.5,0.8,0,34.5,10.2
10-Feb-22,0,0,11,0.5,0,0,0,0,5.7,50,7.8,4.3
11-Feb-22,1.5,11.5,0,5,0,0,0,0.5,0.5,0,13.7,0
12-Feb-22,28,0,0,1,32,0,0,0,1.3,0,0,12.4
13-Feb-22,0,66.5,0,0,0,0,0,8.5,6.3,50,0,14.6
14-Feb-22,23.5,0,0,0,4.8,0,0,0,29.4,15,0,18.9
15-Feb-22,15.5,5.2,20,55,14.9,0,49.3,5,14.4,50,52.5,31.1
16-Feb-22,25,0,0,0,0,9.4,0,0,0,0,22.4,0
17-Feb-22,0,4,0,25,13.4,0,0,35,16.2,0,0,0
18-Feb-22,1.5,60.5,34,3.5,0.9,0,10,34.5,0.9,0,0,0
19-Feb-22,23,65,0,0,30.5,0,0,46.5,1.4,0,0,0
20-Feb-22,78.5,0,21,5,0,0,9.9,3.5,0,0,0,61.4
21-Feb-22,1.5,0,0,0,0,0,0,0,0,0,0,1.9
22-Feb-22,0,15.5,0,7.5,17.3,5.1,20,5,42.5,75,64.6,0
23-Feb-22,1.5,32.5,0,0,0,0,0,11,0,50,18.7,0
24-Feb-22,5,0,13,26,15.1,0,0,0,18.5,0,0,0
25-Feb-22,0,0,0,0,0,0,0,0,0,0,0,0
26-Feb-22,0,22,0,0,32.4,0,0,0,0,0,37.3,0
27-Feb-22,125,32.5,0,19.5,27.9,0,20,64,20.2,75,12.5,0
28-Feb-22,15,0,40,4,21.2,16.7,0,0,0,50,7.8,0
01-Mar-22,1.5,4.5,0,0,29.5,0,0,0,0,25,31.6,0
02-Mar-22,10,30,15,8,12.4,0,9.8,44,0,15,0,0
03-Mar-22,16.5,0,0,0,14.8,0,0,0,0,50,0,0
04-Mar-22,0,102,20,20,66.2,0,68.9,88.5,71.1,100,67.4,0
05-Mar-22,47.5,15.5,5,16,34.5,2.3,0,4,0,25,23.5,0
06-Mar-22,11.5,17,0,5.5,56.7,7,0,35.3,1,100,18.8,0
07-Mar-22,59,5.5,26.5,16,6.5,4.9,0,11.7,16.5,50,12.6,38.4
08-Mar-22,11,0,4,0,0,0,0,0,1,25,2.7,0
09-Mar-22,0,0,0,12,0,0,0,0,16.4,0,34.3,69.7
10-Mar-22,0,0,15.5,5,0,0,47.2,1,11,50,21.2,0
11-Mar-22,35.5,0,0,1,7.2,0,0,6,0,0,57.4,0
12-Mar-22,0,0,0,18,5.9,0,0,0,5,75,12.7,0
13-Mar-22,0,5.5,32,14.5,12.5,0,0,4,5.6,25,0,21.9
14-Mar-22,16,0,0,0,0,0,0,0,0,0,4.8,0
15-Mar-22,0,65.4,14.5,0,27.2,0,29.3,40,19,50,0,0
16-Mar-22,27,0,0,38,0,5.12,0,0,10,0,25.5,0
17-Mar-22,1,0,0,1,0,0,20,0,76,25,0,0
18-Mar-22,0,0,49,25.5,0,0,9.8,0,61.8,15,66.3,0
19-Mar-22,0,42.5,0,3.5,0,9.19,39.3,0,0,0,12.6,0
20-Mar-22,21.5,0,15,36,5.4,0,0,2,16.6,75,41.8,0
21-Mar-22,0,45.5,109,9,11.5,13.02,17.7,39,5.2,50,0,0
22-Mar-22,24.5,0,2,1.5,0,0,0,0,0,25,7.4,8.4
23-Mar-22,0,0,0,0,0,0,0,0,0,0,0,0
24-Mar-22,0,15,0,0,6.3,7.03,0,0,36.6,50,10.2,0
25-Mar-22,0,0,12.5,17.5,0,2,0,14,10,75,34.8,0
26-Mar-22,0,35.4,0,0,14.3,0,0,7.6,0,0,0,0
27-Mar-22,33.5,0,0,0,44.4,0,57.8,0,8.1,0,0,0
28-Mar-22,0,0,0,0,0,0,0,0,0.5,0,21.5,0
29-Mar-22,0,12.5,0,1,6,0,0,0,11.9,0,47.5,0
30-Mar-22,5.5,0,0,17,0,0,0,0,8,0,62.4,0
31-Mar-22,0,0,0,0,0,0,0,5,0,0,0,0
01-Apr-22,0,0,23.5,3,12.5,0,0,0,0,75,0,0
02-Apr-22,8.5,22.5,0,41,41.2,0,0,1,0,50,0,0
03-Apr-22,30,0,25,0,0,0,4.1,0,6.8,25,0,12.9
04-Apr-22,0,43.5,0,17,19.2,0,25.2,45.5,8.1,75,26.8,0
05-Apr-22,13.5,4,0,0,21.3,5.3,0,8.5,0,0,4.4,0
06-Apr-22,3,0,0,21,1.2,0,0,1.5,3.9,0,0,0
07-Apr-22,0,0,0,0,7.3,0,9.8,4,12.3,50,63.7,5.9
08-Apr-22,0,9.5,23,0,0,0,0,0.5,14.1,0,0,0
09-Apr-22,37.5,0,0,0,6.5,0,0,0,0,0,0,0
10-Apr-22,0,0,0,0,0,0,0,0,0,0,0,0
11-Apr-22,0,5.5,0,22.5,0,0,0,0,0,0,0,0
12-Apr-22,0,0,9,22.5,34.5,0,0,0,0,50,56.8,0
13-Apr-22,9.5,0,9,0.5,0,0,0,0,0,0,22.7,0
14-Apr-22,0,0,0,3,0,0,0,22,0,0,0,47.9
15-Apr-22,15.5,22.5,0,3,23.4,0,0,14,6.8,0,0,0
16-Apr-22,39.5,0,50,24,45.5,0,0,17.5,52.5,100,38.4,55.1
17-Apr-22,15.5,0,0,0,0,0,0,0,0,0,26.8,20.9
18-Apr-22,0,0,0,0,0,0,0,0,0,0,0,0
19-Apr-22,0,0,0,1,0,0,0,0,10.8,0,0,0
20-Apr-22,0,0,0,0,0,0,9.8,0,0,0,45.6,0
21-Apr-22,0,15.5,1,1.5,53,7.02,0,0,3,50,0,0
22-Apr-22,0,0,0,15,0,0,48.9,0,27.4,100,10.2,0
23-Apr-22,8.5,0,0,0,0,0,0,0,0,0,0,0
24-Apr-22,0,25.4,0,0,20.3,0,0,0,6.4,0,66.7,0
25-Apr-22,27.5,13.5,14,20,4.7,5.07,9.7,0,18.4,75,57.4,0
26-Apr-22,1.5,6,0,3,21.4,0,0,0,32.4,75,0,0
27-Apr-22,2.5,5.2,0,0,7,0,0,0,0,0,0,0
28-Apr-22,4,0,114,5,0,0,20,0,0,25,21.5,0
29-Apr-22,53,0,0,0,0,0,0,0,0,0,0,9.2
30-Apr-22,0,0,0,0,5.7,0,0,0,0,75,40.3,0
01-May-22,0,0,6,1,0,0,17.7,0,0,0,0,0
02-May-22,27.5,0,6,5,0,0,0,2,15.1,0,18.6,0
03-May-22,0,26.5,0,2.5,19.3,0,29.7,11.2,10,50,0,0
04-May-22,117,0,50,0,0,0,0,0,0,0,0,0
05-May-22,0,0,0,0,0,5.07,0,0,0,0,0,0
06-May-22,1,2.5,0,5,0,0,7.1,0,0.5,25,58.4,0
07-May-22,107,68.5,0,0,17.5,0,0,8,0,0,0,0
08-May-22,0,22,30,4,0,0,0,0,0,50,32.7,24.2
09-May-22,4,2.5,0,16,21.7,0,9.9,0,17.8,25,0,0
10-May-22,26,0,0,4,12.5,0,0,0,0,15,43.6,0
11-May-22,0,20.2,0,0,18.3,0,0,9,0,0,0,0
12-May-22,68.5,0,53,3.5,0,10.02,57.2,2,0,25,15.3,0
13-May-22,2.5,35,40,3,21.5,0,45.9,95,2.2,25,32.8,0
14-May-22,4,0,1,0,9.4,0,0,0,0,0,64.5,0
15-May-22,0,0,0,0,0,0,0,0,0,15,41.3,0
16-May-22,0,40,24,26.5,27.1,10.02,98.7,11.5,19,75,0,0
17-May-22,76,0,0,7,10.8,0,24.4,1.5,16.5,50,15.4,18.9
18-May-22,4.5,11.5,0,0,0,0,38,1,0,0,22.7,9.1
19-May-22,46.5,42,0,0,0,0,0,0,0,0,0,5.8
20-May-22,93.5,64.5,0,3,11.7,11.2,0,1,13.2,0,34.8,9.1
21-May-22,15,22.5,2,2,6.8,15.05,0,3,0,25,0,0
22-May-22,8,0,0,0,16.5,0,67.5,1.5,0,0,0,0
23-May-22,3,0,0,0,0,0,0,0,0,0,57.2,0
24-May-22,0,0,0,0,0,0,0,0,0,0,0,12.7
25-May-22,0,10,0,25,0,0,19.6,39.5,26.7,75,0,0
26-May-22,87,2,0,6,0,0,0,14.5,0,0,0,47.8
27-May-22,0,0,0,0,6.5,0,0,0,0,0,0,0
28-May-22,0,0,0,0,0,0,0,0,0,0,23.6,0
29-May-22,0,0,22,18.5,11.6,0,7.9,10.5,2.2,25,76.3,0
30-May-22,0,0,0,0,0,0,0,0,0,0,0,0
31-May-22,0,0,0,0,0,0,0,0,0,0,33.7,0
01-Jun-22,0,0,0,5,0,0,0,0,0,0,8.4,0
02-Jun-22,0,0,0,6,0,0,0,0,0,25,78.6,5.5
03-Jun-22,0,20,0,1.5,5.5,0,20,3.5,33.9,50,0,0
04-Jun-22,3.5,0,78,5,0,0,0,0,0,0,8.3,0
05-Jun-22,1,0,0,0,0,0,0,0,0,15,22.6,0
06-Jun-22,4.5,15.5,0,6.5,11.6,0,0,4,0,0,0,0
07-Jun-22,26,0,2,22.5,0,0,0,2,52.3,0,38.2,6.1
08-Jun-22,0,0,0,1,0,0,0,0,13.4,0,44.8,0
09-Jun-22,0,25.5,5,0,12.8,0,0,52,0,50,0,0
10-Jun-22,9.5,0,0,0,0,0,0,0,0,0,0,14.7
11-Jun-22,1,43,0,0,0,0,0,1.5,15,0,14.3,0
12-Jun-22,71,2.5,0,21,15.5,0,0,0,46.4,0,6.7,30.5
13-Jun-22,52.5,34.5,0,5,0,0,0,13,3.5,15,32.4,0
14-Jun-22,3,0,27,0,0,0,0,0,0,0,0,65.4
15-Jun-22,0,0,1,15,0,0,0,0,3.9,0,0,0
16-Jun-22,0,0,46,1,0,0,0,0,0,50,54.7,14.4
17-Jun-22,1.5,0,0,6,0,0,5.5,4,10.5,0,20.8,0
18-Jun-22,0,3,0,2,4.2,0,0,2.8,0,25,36.5,0
19-Jun-22,12.5,53.5,5,25,0,0,29.3,5,5,15,12.7,0
20-Jun-22,0,4.5,1,7,0,0,0,0,0,50,0,0
21-Jun-22,13.5,23.2,0,8.5,7,0,0,1,0,0,21.6,0
22-Jun-22,28.5,0,0,3,0,0,0,0,18.3,75,0,0
23-Jun-22,0,0,0,10,12.5,0,0,0,9,25,0,0
24-Jun-22,0,25,27,2.5,0,0,10,1.5,0,15,35.7,0
25-Jun-22,79.5,0,0,12.5,21.4,0,0,0,0,25,6.4,0
26-Jun-22,0,0,0,16,31.6,0,0,2,0,0,11.8,0
27-Jun-22,0,5,0,2,0,0,0,0,5,15,4.5,0
28-Jun-22,2,64,0,5,42.6,0,0,4,10.5,25,0,0
29-Jun-22,45,28.5,14,0,37.2,0,0,2,0,0,15.6,0
30-Jun-22,2,0,0,0,28.4,0,0,0,0,50,0,0
01-Jul-22,0,0,0,0,0,0,0,0,0,0,7.3,0
02-Jul-22,0,0,0,0,0,0,0,0,0,0,0,0
03-Jul-22,0,0,0,5,0,0,8.6,12.5,5.1,0,38.7,0
04-Jul-22,0,3.2,0,0,0,0,0,0,0,50,14.2,0
05-Jul-22,25,0,5,2,0,0,0,0,0,25,0,0
06-Jul-22,0,9.5,0,0,34.5,0,0,10,0,0,0,0
07-Jul-22,11,0,0,0,12,0,0,10,3.4,25,62.8,0
08-Jul-22,14.5,13.5,5,0,0,0,0,0,0,15,0,0
09-Jul-22,18,0,0,2,0,0,0,0,2,0,24.5,0
10-Jul-22,0,4,0,38,14.7,0,9.9,0,29,50,0,0
11-Jul-22,5,0,0,7,0,0,0,0,0,25,0,0
12-Jul-22,0,7.5,0,4,4.2,0,0,11,16.7,0,0,0
13-Jul-22,84,22,0,16.5,14,3.02,44.8,14.5,16.7,50,18.6,0
14-Jul-22,5,0,0,9.5,0,0,0,0,0,25,0,0
15-Jul-22,2,0,7,1.5,10.6,0,0,0,0,0,0,0
16-Jul-22,0,19.5,3,14,13.4,0,17.5,8,16.1,25,22.4,0
17-Jul-22,19,0,2,7,0,0,0,0.5,1.1,0,54.9,0
18-Jul-22,0,0,0,5,0,0,0,0,0,0,30.6,0
19-Jul-22,0,0,0,0,0,0,0,0,0,0,15.3,0
20-Jul-22,0,0,0,0,0,0,0,0,0,0,0,0
21-Jul-22,0,38,0,0,0,0,17,17.5,7.5,0,0,0
22-Jul-22,97.5,0,98,11,0,0,9.6,0,16.4,0,43.7,0
23-Jul-22,0,2,7,0,13.4,0,0,0,0,0,26.8,0
24-Jul-22,0,2.5,0,0,16.6,0,0,0,1.9,0,4.2,0
25-Jul-22,2.5,0,0,7,0,0,8,1,0,25,43.8,0
26-Jul-22,0,0,0,5,0,0,0,0,1.9,0,33.5,0
27-Jul-22,0,52.2,1,42,23.4,0,57.7,101,1.1,0,72.4,0
28-Jul-22,9.5,0,5,1,0,0,0,0,2.7,100,12.7,0
29-Jul-22,0,4,3,17.5,0,0,0,0,13.6,75,0,0
30-Jul-22,1,0,6,9.5,1.2,0,37.2,2.5,11.5,50,67.5,0
31-Jul-22,4.5,0,12.5,11,0,0,7.9,3,0,25,5.2,0
01-Aug-22,0,0,0,0,0,0,0,0,1.6,0,10.8,0
02-Aug-22,0,0,1,0,0,0,0,0,2.7,0,0,0
03-Aug-22,0,0,2,0,0,0,0,0,0,75,0,0
04-Aug-22,0,3,0,14.5,5.4,0,0,0,7,75,0,0
05-Aug-22,1.5,0,0,0,7.2,0,0,0,0,25,41.5,0
06-Aug-22,0,0,0,0,0,0,0,18,2,0,12.6,0
07-Aug-22,1,0,0,0,9.3,0,0,0,0,0,37.4,0
08-Aug-22,0,0,2,0,0,0,0,0,0,0,20.7,0
09-Aug-22,0,0,0,0,0,0,0,0,0,25,0,0
10-Aug-22,0,0,1,2,0,0,0,0,5.1,0,17.3,0
11-Aug-22,1,10,0,0,0,0,0,0,0,0,0,70.7
12-Aug-22,0,0,2,5,0,0,0,0,0,0,32.4,0
13-Aug-22,0,17.5,29,27.5,67.5,0,0,64,6.7,10,46.8,0
14-Aug-22,51,0,7,0.9,0,10.2,0,0,0,10,0,28.9
15-Aug-22,0,0,0,0,0,0,0,1,39.3,0,12.6,0
16-Aug-22,1.5,0,0,1,0,0,0,0.5,0,15.2,7.7,0
17-Aug-22,0,3,7,13.5,0,0,9.7,26,3.4,25.4,0,0
18-Aug-22,3.5,16.5,64,0,3.5,14.8,26.5,0,0,0,22.8,0
19-Aug-22,0,0,0,2,0,0,0,0,9.7,0,56.3,0
20-Aug-22,0,0,23,42.6,0,0,9.8,0,5.3,0,0,0
21-Aug-22,0,0,6,1.5,4.5,0,9.7,3.5,10,0,11.4,0
22-Aug-22,0,5,0,6.5,0,0,37.9,0,18.4,0,42.7,0
23-Aug-22,2,0,0,0,0,0,0,2.5,5.3,5.2,0,0
24-Aug-22,0,0,3,10,0,0,0,0,0,0,0,0
25-Aug-22,0,4.5,0,4.7,28.5,0,0,1,11.9,0,0,0
26-Aug-22,10.5,0,0,0,0,0,0,0,1.5,0,37.3,0
27-Aug-22,19,0,0,3,24,0,0,0,7.4,0,53.6,0
28-Aug-22,0,0,0,5,0,0,0,0,0,0,9.4,0
29-Aug-22,1,0,0,0.5,0,0,0,1.5,0,0,14.6,0
30-Aug-22,0,0,0,35.5,2,0,9.9,3,37,15.2,82.5,0
31-Aug-22,0,0,6,0,0,0,0,0,0,0,49.7,0
01-Sep-22,0,0,0,0,0,0,0,0,10.4,0,96.4,0
02-Sep-22,2.5,2,2,21,0,0,0,0,3.4,0,72.4,0
03-Sep-22,3,0,1,1,0,0,0,0,0,0,79.5,0
04-Sep-22,1,61,5,32,49,0,29.5,15,30,50,36.6,0
05-Sep-22,72.5,11,26,3,10.5,0,18.3,2.5,4.2,0,3.8,0
06-Sep-22,6,0,24,0,0,0,0,9.5,0,15.2,65.9,16.2
07-Sep-22,0,0,2,0,53.2,10.3,0,21.5,0,0,0,0
08-Sep-22,6,30,27,25.6,54.5,0,10,66,46.1,15.2,0,0
09-Sep-22,19.5,0,0,0.5,0,20.5,0,0,1,5.5,10.7,16
10-Sep-22,0,0,0,5,1.5,0,0,0,0,15,42.3,0
11-Sep-22,0,0,0,6.5,0,0,0,0,3.3,0,0,17.8
12-Sep-22,7,0,1,0.5,0,12,0,0,0,0,87.5,0
13-Sep-22,0,23,0,61.5,17,0,0,14.5,18,50,0,0
14-Sep-22,161.5,0,9,0,0,10.02,0,0,0,0,32.6,0
15-Sep-22,0,0,0,14,0,0,10,1,20.7,15.2,18.3,0
16-Sep-22,0,0,0,0,0,0,0,0,0,0,57.2,0
17-Sep-22,0,0,0,5.5,21.5,0,0,0,0,0,0,0
18-Sep-22,0,0,0,0,0,0,0,0,0,0,0,0
19-Sep-22,6,45.5,0,0,22.5,50.2,0,0,2.6,0,47.5,0
20-Sep-22,0,4,41,0.5,0,0,0,0,1.8,25,20.7,0
21-Sep-22,0,0,0,0.7,0,0,0,0,0,0,0,0
22-Sep-22,0,0,0,16,0,0,0,0,10.9,0,0,0
23-Sep-22,0,0,0,0,0,0,0,44.5,0,10.4,3.5,0
24-Sep-22,88.5,16,0,11,0,0,0,21,30.7,0,59.7,0
25-Sep-22,1,2,0,1,0,0,0,0,4.9,0,0,0
26-Sep-22,78.5,0,0,0,0,0,0,0,0,0,0,0
27-Sep-22,0,0,0,0,0,0,0,0,0,0,0,0
28-Sep-22,0,0,0,2,0,0,8.3,5,0,25.3,74.9,0
29-Sep-22,6,0,0,25,0,0,0,0,0,0,53.1,0
30-Sep-22,0,0,0,0,0,0,0,0,0,0,7.3,59.9
01-Oct-22,0,10,14,0,15,0,0,12.5,0,0,0,36.8
02-Oct-22,24,40,0,0,4.5,0,27.4,0,0,0,0,4.9
03-Oct-22,37.5,0,9,27.5,45.5,0,8,7.5,17.4,0,0,45.2
04-Oct-22,4.5,12,0,2,1.5,0,7.7,0,0.5,0,23.7,30.7
05-Oct-22,15.5,25.5,20,34,2,0,0,10.5,66.1,0,67.4,9.7
06-Oct-22,4.5,0,37,10,0,0,9,0,9,0,71.8,35.7
07-Oct-22,0,8,0,0,18.5,1.3,0,0,0,0,0,33.3
08-Oct-22,0,21,0,4.4,24.5,0,9.5,15.5,48.5,25,92.7,1.3
09-Oct-22,2.5,0,0,12.2,0,2.5,9.5,9,1.1,5.4,63.5,2.6
10-Oct-22,0,15.5,0,3.5,42.5,0,9.5,9.5,2.4,5.3,35.8,0
11-Oct-22,6.5,0,0,12,0,0,9.3,0.5,14.9,0,4.7,9.6
12-Oct-22,1.5,0,0,3,1.5,0,0,0,0,0,16.5,0
13-Oct-22,0,0,0,4.5,0,0,0,0,0,0,3,0
14-Oct-22,7,0,15,2,0,0,0,0,0,0,57.9,0
15-Oct-22,0,11,0,0,16.5,0,0,25,0,0,20.5,0
16-Oct-22,8.5,0,0,0,0,0,0,0,0,0,73.6,14.6
17-Oct-22,0,65.5,19,9,32.5,0,0,31.5,36.7,25,0,76.4
18-Oct-22,66,88.5,23,4.5,51.5,0,35,30.5,6.9,0,0,33.6
19-Oct-22,27,0,0,0.6,3.5,5.2,0,1.5,0,15.3,44.3,20.9
20-Oct-22,2,36,0,0,22,0,0,0,0,5.4,0,61.6
21-Oct-22,25,0,0,4.5,0,0,0,0,0,5.3,35.2,21
22-Oct-22,0,0,0,6.6,0,0,0,1.5,0,0,63.8,20
23-Oct-22,0,40.4,0,36.5,35.5,0,32.9,3,0,0,27.4,0
24-Oct-22,37.5,0,0,4,0,0,0,0,0,0,42.7,31.6
25-Oct-22,0,0,0,21.5,13.5,0,0,1,10.1,5.2,0,7
26-Oct-22,1.5,5.5,20,2.5,23.5,0,0,1.5,11.9,25,0,19.4
27-Oct-22,10.5,10,10,15.5,23,0,15.4,15,6.8,25,35.2,6.4
28-Oct-22,21,10,22,9.5,0,0,0,0,8.5,0,0,0
29-Oct-22,5,0,0,0,0,0,0,0,12.5,0,14.6,0
30-Oct-22,0,0,0,0,1.5,0,0,0,0,0,0,0
31-Oct-22,0,0,0,0,0,0,0,0,0,0,31.4,0
01-Nov-22,11,0,0,0,0,0,0,0,0,15.2,0,2.7
02-Nov-22,0,0,0,0,0,0,0,17.5,9,15,0,59.2
03-Nov-22,1.5,8,0,0,16,0,0,3,0,0,0,12.4
04-Nov-22,4.5,52,0,0,13,0,0,0,0,0,0,3.5
05-Nov-22,42,16.5,0,9,17.5,0,0,0,0,25,31.5,49.1
06-Nov-22,61,9,25,0.6,29.5,0,0,85,0.6,5.3,47.3,14.2
07-Nov-22,15.5,0,0,0,0,0,9.6,0,0,5.2,0,27.5
08-Nov-22,1,3,8,0,16,0,0,5,0,0,26.1,90
09-Nov-22,2,0,0,4,47.5,0,0,0,0,0,64.5,0
10-Nov-22,5.5,10,0,4.5,0,0,10,4,9.4,0,43.7,46
11-Nov-22,0,123,0,0.8,37.5,0,0,6.5,7,0,37.2,35.5
12-Nov-22,0,0,0,45,54.5,18.5,0,0,2.2,0,0,0
13-Nov-22,0,9.5,0,0,21.5,111,0,0,0,25,0,3.8
14-Nov-22,1.5,35,23,40,0,0,63.8,68,25,0,0,9.4
15-Nov-22,23,28,0,20,52.5,0,8.3,55,5,10.3,68.4,5.1
16-Nov-22,25,6,0,0,45.5,47,0,24,7.6,50,94.6,24.2
17-Nov-22,14.5,0,32,4,14.5,24,0,0,3.2,0,8.7,0
18-Nov-22,3.5,0,0,7,0,36,16.6,0,8.9,25.2,0,15.2
19-Nov-22,1.5,4.5,26,5.5,7.5,39,0,5,0.5,0,16.7,0
20-Nov-22,4,0,0,1,0,0,0,3,13.5,15.2,53.9,0
21-Nov-22,4.5,5,0,27,8,0,9.8,9,7.6,25.1,0,0
22-Nov-22,17.5,0,5,0,0,15,0,0,0,15,24.2,0
23-Nov-22,16.5,20,15,2.5,59,10,16,56.5,17.8,20.3,77.5,2.6
24-Nov-22,30.5,0,13.5,4.5,0,17,0,0,0,0,41.6,86.5
25-Nov-22,0,0,0,1,57.5,0,0,0,0,15,0,0
26-Nov-22,0,6.5,1.5,0,17.5,0,19.8,11,29.7,25.3,48.3,7.9
27-Nov-22,22.5,2,177,1.5,34.5,90,0,0,0,10.2,0,0
28-Nov-22,3,54.5,0,0.5,45,0,17.3,40.5,2.5,0,30.8,0
29-Nov-22,78.5,2,0,2.5,0,0,9.7,9,6.7,0,64.4,0
30-Nov-22,22,2.5,0,0,2,0,0,0,0,0,0,0
01-Dec-22,2,10,0,0,0,0,0,0,0,0,21.6,0
02-Dec-22,53,25.5,20,0,0,0,0,33.5,0,0,0,0
03-Dec-22,24,3,19,0,17.5,0,0,82,4.8,0,57.3,4.3
04-Dec-22,28.5,0,0,0,5.5,0,0,9,5.6,0,0,7.8
05-Dec-22,6.5,53,0,0,0,0,57.1,0,0.5,15.2,83.5,0
06-Dec-22,69,16.5,0,11,14,0,9.6,47,0,25.3,0,17.1
07-Dec-22,1.5,10,0,6.4,9.5,0,0,6,21.5,0,32.7,0
08-Dec-22,43.5,0,20,0,3.5,0,0,22.5,0,0,6.8,0
09-Dec-22,1.5,0,0,2.5,0,0,0,0,0,15,0,2.6
10-Dec-22,0,0,0,16,0,0,0,0,0,5.3,0,0
11-Dec-22,0,0,0,1,0,0,0,0,0,0,23.4,35.4
12-Dec-22,0,2.5,12,0,13.5,0,0,0,0,0,0,2.6
13-Dec-22,6.5,4,0,6,9,10,35.6,22,28.5,0,34.5,0
14-Dec-22,1,15,10,0,0,0,0,12,0,25.2,71.8,0
15-Dec-22,4,45,0,0,0,0,0,0,0,0,0,40
16-Dec-22,2,0,0,1,13,0,0,25,7,25,0,0
17-Dec-22,0,0,5,1,0,0,0,0,0,0,36.2,13.8
18-Dec-22,1,3,0,7,0,0,0,0,9.4,0,13.7,10
19-Dec-22,49,4.5,0,0,17.5,12,0,0,0,5.2,0,0
20-Dec-22,25,0,0,0,9.5,9,25,2.5,2.3,15.2,27.5,0
21-Dec-22,15.5,0,5,4,0,0,24.2,18,37,0,0,32.2
22-Dec-22,1.5,0,0,8,0,0,0,22,0,10.3,93.6,40.7
23-Dec-22,0,0,0,25.1,2.5,0,0,4,4.1,0,64.4,71
24-Dec-22,6.5,0,0,0.4,14,0,0,13,0,25,7.3,19.2
25-Dec-22,0,0,3,0,0,0,0,0,0,15.3,10.5,51.5
26-Dec-22,0,15,0,0,0,0,0,0,0,50,0,0
27-Dec-22,0,0,0,0,0,0,0,4,0,0,0,0
28-Dec-22,0,2.5,0,0,7,0,0,0,0,0,0,3.7
29-Dec-22,0,5,0,0,4.5,0,0,0,0,25.2,77.4,1.6
30-Dec-22,3,0,0,0,13,25,0,22,0,0,21.6,0
31-Dec-22,0,0,0,0,0,0,0,31,0,0,42.6,0
01-Jan-23,0,0,0,0,0,0,0,0,0,0,0,11.4
